"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0006890"	"BP"	"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"	"7/410"	"52/18888"	0.134615384615385	6.2015009380863	5.59476628665204	0.000124303302655864	0.00810012267754481	0.00703050886977393	"KDELR1/KDELR2/ERGIC3/TMED10/LMAN2/KDELR3/ARF4"	7
"GO:1905898"	"BP"	"GO:1905898"	"positive regulation of response to endoplasmic reticulum stress"	"6/410"	"37/18888"	0.162162162162162	7.47053394858273	5.8684001914482	0.000132587761511571	0.00847370165476279	0.00735475708396124	"XBP1/CAV1/ERN1/HERPUD1/AGR2/WFS1"	6
"GO:0035437"	"BP"	"GO:0035437"	"maintenance of protein localization in endoplasmic reticulum"	"4/410"	"13/18888"	0.307692307692308	14.1748592870544	7.07815581257118	0.000133917868570461	0.00847370165476279	0.00735475708396124	"KDELR1/KDELR2/HSPA5/KDELR3"	4
"GO:0051651"	"BP"	"GO:0051651"	"maintenance of location in cell"	"15/410"	"228/18888"	0.0657894736842105	3.03080872913992	4.59543431009076	0.000145351749493822	0.00906579626128611	0.00786866613801143	"HSP90B1/JSRP1/KDELR1/KDELR2/CAV1/TXN/LIME1/HSPA5/TMED2/KDELR3/NOL3/P2RY6/GSTM2/S100A8/S100A9"	15
"GO:0051235"	"BP"	"GO:0051235"	"maintenance of location"	"19/410"	"337/18888"	0.056379821958457	2.5973221393935	4.40727079933077	0.000155047770250252	0.00953434598468448	0.00827534429801194	"HSP90B1/JSRP1/KDELR1/KDELR2/CAV1/TXN/LIME1/HSPA5/TMED2/KDELR3/NOL3/P2RY6/SMIM22/GSTM2/NPC2/NFKBIA/S100A8/FBXW7/S100A9"	19
"GO:0006979"	"BP"	"GO:0006979"	"response to oxidative stress"	"21/410"	"398/18888"	0.0527638190954774	2.43073906115946	4.29713949143264	0.000177995324326017	0.0107934386945471	0.00936817496452721	"PRDX4/SDC1/HM13/CD38/GSTP1/ERN1/PYCR1/JUN/TXN/PRDX2/ATOX1/TNFAIP3/DHRS2/NDUFS8/STC2/HSPA1A/PSMB5/HSPA1B/RHOB/FOXO3/PRDX5"	21
"GO:1903894"	"BP"	"GO:1903894"	"regulation of IRE1-mediated unfolded protein response"	"4/410"	"14/18888"	0.285714285714286	13.1623693379791	6.78103783013924	0.000184280545318982	0.0110214912446942	0.00956611338353761	"HSPA5/AGR2/DNAJB9/FICD"	4
"GO:0006901"	"BP"	"GO:0006901"	"vesicle coating"	"6/410"	"40/18888"	0.15	6.91024390243902	5.57376558683637	0.000207222964598199	0.0122261549112938	0.0106117023122833	"TMED10/TMED9/TMED2/ARFGAP3/SAR1B/PREB"	6
"GO:0033209"	"BP"	"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"10/410"	"117/18888"	0.0854700854700855	3.93746091307067	4.74752499155207	0.000235473440497237	0.0137076938828125	0.0118976054145972	"GSTP1/TNFRSF17/GAS6/KRT18/TNFAIP3/HSPA1A/KRT8/NFKBIA/HSPA1B/FOXO3"	10
"GO:0006620"	"BP"	"GO:0006620"	"post-translational protein targeting to endoplasmic reticulum membrane"	"4/410"	"15/18888"	0.266666666666667	12.2848780487805	6.51280337662099	0.000246999681787058	0.0141894817195039	0.0123157736071109	"SEC61B/SEC61G/SEC61A1/HSPA5"	4
"GO:0042026"	"BP"	"GO:0042026"	"protein refolding"	"5/410"	"27/18888"	0.185185185185185	8.53116531165312	5.83321041170569	0.000255976679705372	0.014514210176541	0.0125976219677285	"HSPA5/HSPB1/HSPA1A/HSPA6/HSPA1B"	5
"GO:0072595"	"BP"	"GO:0072595"	"maintenance of protein localization in organelle"	"6/410"	"42/18888"	0.142857142857143	6.58118466898955	5.39370738210241	0.000273041793232107	0.0152833393493767	0.0132651883351631	"KDELR1/KDELR2/TXN/HSPA5/TMED2/KDELR3"	6
"GO:0006605"	"BP"	"GO:0006605"	"protein targeting"	"18/410"	"327/18888"	0.055045871559633	2.53586932199597	4.17324031163682	0.000307101574470154	0.0169722211916037	0.0147310548713198	"SSR3/SPCS3/SEC61B/LMAN1/SPCS1/SPCS2/SEC61G/SEC61A1/SRPRB/HSPA5/SIL1/TRAM1/HERPUD1/SCARB2/TRAM2/SSR1/FBXW7/MAN1A1"	18
"GO:2000345"	"BP"	"GO:2000345"	"regulation of hepatocyte proliferation"	"4/410"	"16/18888"	0.25	11.5170731707317	6.26890747498554	0.00032371206807673	0.0176665861152875	0.0153337295404767	"XBP1/MDK/TNFAIP3/FBXW7"	4
"GO:0036492"	"BP"	"GO:0036492"	"eiF2alpha phosphorylation in response to endoplasmic reticulum stress"	"3/410"	"7/18888"	0.428571428571429	19.7435540069686	7.38812786216756	0.000333029836730248	0.0179507193477069	0.015580343238842	"DNAJC3/TMED2/EIF2AK4"	3
"GO:0003094"	"BP"	"GO:0003094"	"glomerular filtration"	"5/410"	"29/18888"	0.172413793103448	7.94280908326325	5.57340789942431	0.000363353307009004	0.0193463480292843	0.0167916804266035	"JCHAIN/IGKV3-20/GAS6/EMP2/IGHA1"	5
"GO:0002429"	"BP"	"GO:0002429"	"immune response-activating cell surface receptor signaling pathway"	"18/410"	"332/18888"	0.0542168674698795	2.49767851895386	4.10101537844283	0.00036839422574531	0.0193784239711328	0.016819520769602	"IGHG1/IGHG4/IGKC/IGHG3/CD38/IGHG2/LGALS3/LIME1/PHPT1/TNFAIP3/NINJ1/LAX1/NFKBIA/GATA3/SLC39A6/IGHA1/IGLC3/YES1"	18
"GO:0050727"	"BP"	"GO:0050727"	"regulation of inflammatory response"	"21/410"	"425/18888"	0.0494117647058823	2.2763156384505	3.96412515840999	0.000428610654881119	0.0222775490382258	0.0193358190171934	"GSTP1/IER3/NEAT1/SMPDL3B/ZBP1/IGF1/MGLL/MDK/ESR1/TNFAIP3/NINJ1/LGALS1/NUPR1/F12/NFKBIA/GATA3/S100A8/PGLYRP2/S100A9/YES1/IL6ST"	21
"GO:0032119"	"BP"	"GO:0032119"	"sequestering of zinc ion"	"2/410"	"2/18888"	1	46.0682926829268	9.49428027986657	0.000470065318812321	0.0238640137434255	0.0207127925058061	"S100A8/S100A9"	2
"GO:0070488"	"BP"	"GO:0070488"	"neutrophil aggregation"	"2/410"	"2/18888"	1	46.0682926829268	9.49428027986657	0.000470065318812321	0.0238640137434255	0.0207127925058061	"S100A8/S100A9"	2
"GO:0006612"	"BP"	"GO:0006612"	"protein targeting to membrane"	"10/410"	"128/18888"	0.078125	3.59908536585366	4.39496123582197	0.000485222243939327	0.0243503484717138	0.0211349071770306	"SSR3/SEC61B/SEC61G/SEC61A1/SRPRB/HSPA5/SIL1/TRAM1/TRAM2/SSR1"	10
"GO:0045048"	"BP"	"GO:0045048"	"protein insertion into ER membrane"	"5/410"	"31/18888"	0.161290322580645	7.43036978756884	5.33735920518707	0.000501680229700123	0.0247482216704271	0.0214802415829345	"SEC61A1/TRAM1/TMEM147/TRAM2/NCLN"	5
"GO:1904036"	"BP"	"GO:1904036"	"negative regulation of epithelial cell apoptotic process"	"7/410"	"65/18888"	0.107692307692308	4.96120075046904	4.7652429443874	0.000508062930444861	0.0247482216704271	0.0214802415829345	"GAS6/MDK/TNFAIP3/NUPR1/GATA3/WFS1/ICAM1"	7
"GO:0006984"	"BP"	"GO:0006984"	"ER-nucleus signaling pathway"	"6/410"	"47/18888"	0.127659574468085	5.88105864037364	4.9906477384248	0.000510155737594696	0.0247482216704271	0.0214802415829345	"XBP1/HSPA5/TMED2/AGR2/FBXW7/WFS1"	6
"GO:0006621"	"BP"	"GO:0006621"	"protein retention in ER lumen"	"3/410"	"8/18888"	0.375	17.2756097560976	6.85846937577438	0.00052427148790562	0.0248801012629993	0.0215947065956548	"KDELR1/KDELR2/KDELR3"	3
"GO:0036491"	"BP"	"GO:0036491"	"regulation of translation initiation in response to endoplasmic reticulum stress"	"3/410"	"8/18888"	0.375	17.2756097560976	6.85846937577438	0.00052427148790562	0.0248801012629993	0.0215947065956548	"DNAJC3/TMED2/EIF2AK4"	3
"GO:0032507"	"BP"	"GO:0032507"	"maintenance of protein location in cell"	"7/410"	"66/18888"	0.106060606060606	4.8860310421286	4.71076333136698	0.000557904020873997	0.0261914941412459	0.0227329312410457	"KDELR1/KDELR2/CAV1/TXN/HSPA5/TMED2/KDELR3"	7
"GO:1902041"	"BP"	"GO:1902041"	"regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"6/410"	"48/18888"	0.125	5.75853658536585	4.91699219901595	0.000572506112184851	0.0262903017946038	0.022818691433945	"ATF3/LGALS3/TNFAIP3/BCL2L1/BMPR1B/ICAM1"	6
"GO:0019082"	"BP"	"GO:0019082"	"viral protein processing"	"5/410"	"32/18888"	0.15625	7.19817073170732	5.22708637263934	0.000584095115455009	0.0262903017946038	0.022818691433945	"SPCS3/SPCS1/ST6GALNAC4/MGAT1/CANX"	5
"GO:0051085"	"BP"	"GO:0051085"	"chaperone cofactor-dependent protein refolding"	"5/410"	"32/18888"	0.15625	7.19817073170732	5.22708637263934	0.000584095115455009	0.0262903017946038	0.022818691433945	"SDF2L1/HSPA5/HSPA1A/HSPA6/HSPA1B"	5
"GO:0097205"	"BP"	"GO:0097205"	"renal filtration"	"5/410"	"32/18888"	0.15625	7.19817073170732	5.22708637263934	0.000584095115455009	0.0262903017946038	0.022818691433945	"JCHAIN/IGKV3-20/GAS6/EMP2/IGHA1"	5
"GO:0006903"	"BP"	"GO:0006903"	"vesicle targeting"	"7/410"	"67/18888"	0.104477611940299	4.81310520567892	4.65737040335748	0.000611555351714275	0.0272454149549441	0.0236476827730547	"WIPI1/TMED10/TMED9/TMED2/ARFGAP3/SAR1B/PREB"	7
"GO:0045185"	"BP"	"GO:0045185"	"maintenance of protein location"	"8/410"	"88/18888"	0.0909090909090909	4.1880266075388	4.46509070797891	0.000650841490354434	0.0280258573367714	0.0243250684505574	"KDELR1/KDELR2/CAV1/TXN/HSPA5/TMED2/KDELR3/NFKBIA"	8
"GO:0002523"	"BP"	"GO:0002523"	"leukocyte migration involved in inflammatory response"	"4/410"	"19/18888"	0.210526315789474	9.69858793324775	5.65063237534627	0.000654749759127503	0.0280258573367714	0.0243250684505574	"MDK/NINJ1/S100A8/S100A9"	4
"GO:0009226"	"BP"	"GO:0009226"	"nucleotide-sugar biosynthetic process"	"4/410"	"19/18888"	0.210526315789474	9.69858793324775	5.65063237534627	0.000654749759127503	0.0280258573367714	0.0243250684505574	"GMPPB/NANS/UAP1/PGM3"	4
"GO:0070431"	"BP"	"GO:0070431"	"nucleotide-binding oligomerization domain containing 2 signaling pathway"	"4/410"	"19/18888"	0.210526315789474	9.69858793324775	5.65063237534627	0.000654749759127503	0.0280258573367714	0.0243250684505574	"TNFAIP3/HSPA1A/NFKBIA/HSPA1B"	4
"GO:0048145"	"BP"	"GO:0048145"	"regulation of fibroblast proliferation"	"8/410"	"90/18888"	0.0888888888888889	4.0949593495935	4.38395733004638	0.000755996887105203	0.032045460282537	0.0278138864954392	"CAV1/GSTP1/GAS6/B4GALT7/MIF/IGF1/ESR1/NUPR1"	8
"GO:0036500"	"BP"	"GO:0036500"	"ATF6-mediated unfolded protein response"	"3/410"	"9/18888"	0.333333333333333	15.3560975609756	6.41673493511255	0.000773763509244788	0.0320812713515502	0.0278449687454688	"XBP1/HSPA5/WFS1"	3
"GO:1904153"	"BP"	"GO:1904153"	"negative regulation of retrograde protein transport, ER to cytosol"	"3/410"	"9/18888"	0.333333333333333	15.3560975609756	6.41673493511255	0.000773763509244788	0.0320812713515502	0.0278449687454688	"DERL3/ERLEC1/UBE2J1"	3
"GO:0035459"	"BP"	"GO:0035459"	"vesicle cargo loading"	"5/410"	"34/18888"	0.147058823529412	6.77474892395983	5.02015065898818	0.000778885653519085	0.0320812713515502	0.0278449687454688	"TMED10/TMED2/SEC24D/SEC24A/SEC13"	5
"GO:1904035"	"BP"	"GO:1904035"	"regulation of epithelial cell apoptotic process"	"9/410"	"115/18888"	0.0782608695652174	3.6053446447508	4.17439170507082	0.000908770795772624	0.0370261508357388	0.0321368814062395	"GAS6/MDK/ESR1/TNFAIP3/NUPR1/GATA3/WFS1/FOXO3/ICAM1"	9
"GO:0002064"	"BP"	"GO:0002064"	"epithelial cell development"	"13/410"	"216/18888"	0.0601851851851852	2.77262872628726	3.90296966947096	0.000915901120077827	0.0370261508357388	0.0321368814062395	"SDC1/PRDM1/PECAM1/ESR1/FNDC3A/CLDN3/AR/VEGFA/SPDEF/GSTM3/FASN/IL6ST/ICAM1"	13
"GO:0002768"	"BP"	"GO:0002768"	"immune response-regulating cell surface receptor signaling pathway"	"18/410"	"360/18888"	0.05	2.30341463414634	3.71933681793867	0.000946537383837284	0.0379135983287485	0.032907142267641	"IGHG1/IGHG4/IGKC/IGHG3/CD38/IGHG2/LGALS3/LIME1/PHPT1/TNFAIP3/NINJ1/LAX1/NFKBIA/GATA3/SLC39A6/IGHA1/IGLC3/YES1"	18
"GO:1905332"	"BP"	"GO:1905332"	"positive regulation of morphogenesis of an epithelium"	"5/410"	"36/18888"	0.138888888888889	6.39837398373984	4.82926947537951	0.0010184306427497	0.0404224380567744	0.0350846919990327	"MDK/AR/VEGFA/GATA3/MAGED1"	5
"GO:0070432"	"BP"	"GO:0070432"	"regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway"	"3/410"	"10/18888"	0.3	13.820487804878	6.04049454077967	0.00108762357722353	0.0420226950279462	0.0364736364974821	"TNFAIP3/HSPA1A/HSPA1B"	3
"GO:0070862"	"BP"	"GO:0070862"	"negative regulation of protein exit from endoplasmic reticulum"	"3/410"	"10/18888"	0.3	13.820487804878	6.04049454077967	0.00108762357722353	0.0420226950279462	0.0364736364974821	"DERL3/ERLEC1/UBE2J1"	3
"GO:2000347"	"BP"	"GO:2000347"	"positive regulation of hepatocyte proliferation"	"3/410"	"10/18888"	0.3	13.820487804878	6.04049454077967	0.00108762357722353	0.0420226950279462	0.0364736364974821	"XBP1/MDK/TNFAIP3"	3
"GO:0045862"	"BP"	"GO:0045862"	"positive regulation of proteolysis"	"17/410"	"336/18888"	0.0505952380952381	2.3308362369338	3.66644205425484	0.00114338041418146	0.0432459024890634	0.0375353205296015	"TRIB1/CAV1/HERPUD1/CLDN4/PERP/CLDN3/HSPA1A/NUPR1/F12/S100A8/FBXW7/HSPA1B/AURKAIP1/EFNA1/S100A9/WFS1/RPS27L"	17
"GO:0009225"	"BP"	"GO:0009225"	"nucleotide-sugar metabolic process"	"5/410"	"37/18888"	0.135135135135135	6.22544495715227	4.73917646219462	0.00115684359294316	0.0432459024890634	0.0375353205296015	"GMPPB/NANS/MGAT1/UAP1/PGM3"	5
"GO:0051084"	"BP"	"GO:0051084"	"'de novo' post-translational protein folding"	"5/410"	"37/18888"	0.135135135135135	6.22544495715227	4.73917646219462	0.00115684359294316	0.0432459024890634	0.0375353205296015	"SDF2L1/HSPA5/HSPA1A/HSPA6/HSPA1B"	5
"GO:1990748"	"BP"	"GO:1990748"	"cellular detoxification"	"9/410"	"119/18888"	0.0756302521008403	3.48415658946505	4.04928009756558	0.00115890302135145	0.0432459024890634	0.0375353205296015	"PRDX4/GSTP1/TXN/PRDX2/GSTM2/LTC4S/GSTM3/S100A9/PRDX5"	9
"GO:0044403"	"BP"	"GO:0044403"	"biological process involved in symbiotic interaction"	"16/410"	"311/18888"	0.0514469453376206	2.37007293545604	3.62895872299751	0.00133252137939383	0.0480149287126475	0.0416746011923551	"P4HB/PPIB/CAV1/GAS6/JUN/IFI27/SCNN1B/HSPA1A/EIF2AK4/FUCA2/SCARB2/LGALS1/PGLYRP2/HSPA1B/FASN/ICAM1"	16
"GO:0062197"	"BP"	"GO:0062197"	"cellular response to chemical stress"	"16/410"	"311/18888"	0.0514469453376206	2.37007293545604	3.62895872299751	0.00133252137939383	0.0480149287126475	0.0416746011923551	"HM13/CAV1/ERN1/PYCR1/JUN/TXN/PRDX2/TNFAIP3/DHRS2/HSPA1A/EFHD1/HSPA1B/RHOB/FBP1/FOXO3/PRDX5"	16
"GO:0032058"	"BP"	"GO:0032058"	"positive regulation of translational initiation in response to stress"	"2/410"	"3/18888"	0.666666666666667	30.7121951219512	7.66624701079594	0.00138988602843999	0.0480149287126475	0.0416746011923551	"DNAJC3/EIF2AK4"	2
"GO:0033484"	"BP"	"GO:0033484"	"intracellular nitric oxide homeostasis"	"2/410"	"3/18888"	0.666666666666667	30.7121951219512	7.66624701079594	0.00138988602843999	0.0480149287126475	0.0416746011923551	"CAV1/GSTP1"	2
"GO:0042819"	"BP"	"GO:0042819"	"vitamin B6 biosynthetic process"	"2/410"	"3/18888"	0.666666666666667	30.7121951219512	7.66624701079594	0.00138988602843999	0.0480149287126475	0.0416746011923551	"PDXK/PSAT1"	2
"GO:0098718"	"BP"	"GO:0098718"	"serine import across plasma membrane"	"2/410"	"3/18888"	0.666666666666667	30.7121951219512	7.66624701079594	0.00138988602843999	0.0480149287126475	0.0416746011923551	"SLC1A4/SLC38A5"	2
"GO:1900084"	"BP"	"GO:1900084"	"regulation of peptidyl-tyrosine autophosphorylation"	"2/410"	"3/18888"	0.666666666666667	30.7121951219512	7.66624701079594	0.00138988602843999	0.0480149287126475	0.0416746011923551	"CAV1/VEGFA"	2
"GO:1903812"	"BP"	"GO:1903812"	"L-serine import across plasma membrane"	"2/410"	"3/18888"	0.666666666666667	30.7121951219512	7.66624701079594	0.00138988602843999	0.0480149287126475	0.0416746011923551	"SLC1A4/SLC38A5"	2
"GO:0072574"	"BP"	"GO:0072574"	"hepatocyte proliferation"	"4/410"	"23/18888"	0.173913043478261	8.0118769883351	5.01205397049482	0.00139667795384934	0.0480149287126475	0.0416746011923551	"XBP1/MDK/TNFAIP3/FBXW7"	4
"GO:0072575"	"BP"	"GO:0072575"	"epithelial cell proliferation involved in liver morphogenesis"	"4/410"	"23/18888"	0.173913043478261	8.0118769883351	5.01205397049482	0.00139667795384934	0.0480149287126475	0.0416746011923551	"XBP1/MDK/TNFAIP3/FBXW7"	4
"GO:0098869"	"BP"	"GO:0098869"	"cellular oxidant detoxification"	"8/410"	"99/18888"	0.0808080808080808	3.72269031781227	4.04585159228983	0.00141074848461197	0.0481197490923115	0.0417655801365386	"PRDX4/GSTP1/TXN/PRDX2/GSTM2/LTC4S/S100A9/PRDX5"	8
"GO:0031663"	"BP"	"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	"6/410"	"57/18888"	0.105263157894737	4.84929396662388	4.33538581467061	0.00143736332994659	0.0486475061902852	0.0422236473913318	"TRIB1/MIF/PRDX2/TNFAIP3/MTDH/NFKBIA"	6
"GO:0060736"	"BP"	"GO:0060736"	"prostate gland growth"	"3/410"	"11/18888"	0.272727272727273	12.5640798226164	5.71461362855334	0.00147149033453596	0.0494194369275692	0.0428936453791858	"ESR1/PSAP/AR"	3
"GO:0019814"	"CC"	"GO:0019814"	"immunoglobulin complex"	"58/426"	"165/19894"	0.351515151515152	16.41559254517	29.4133120592508	7.35428794045202e-55	3.16234381439437e-52	2.39982027530539e-52	"IGHG1/IGHG4/IGKC/IGKV3-15/IGKV1-9/JCHAIN/IGHG3/IGKV3D-11/IGKV1-12/IGKV4-1/IGLL5/IGKV1-8/IGHV6-1/IGKV3-20/IGKV1-27/IGKV1D-39/IGLV3-1/IGKV1-5/IGKV1-17/IGKV3D-15/IGKV1-39/IGHV3-21/IGHG2/IGKV3D-20/IGHV3-30/IGLV1-40/IGKV1D-8/LIME1/IGHV3-73/IGKV1D-13/IGHV3-48/IGKV3-7/IGHV3-64/IGKV1-16/IGHV3-23/IGHV1-3/IGHV1-18/IGHV4-39/IGHV3-74/IGLV2-23/IGLC2/IGHV4-61/IGHV1-69/IGHV3-7/IGHV3-43/IGKV1-6/IGHV1-24/IGHV3-20/IGLV1-44/IGKV1D-33/IGLV4-69/IGHA1/IGLV1-47/IGLC3/IGLV6-57/IGLV2-14/IGHV4-59/IGHV3-72"	58
"GO:0140534"	"CC"	"GO:0140534"	"endoplasmic reticulum protein-containing complex"	"32/426"	"126/19894"	0.253968253968254	11.8601982263954	18.0898901965829	1.58044861058682e-25	3.39796451276166e-23	2.57862668043112e-23	"MZB1/SSR4/DERL3/SEC11C/HSP90B1/SDF2L1/SPCS3/SEC61B/SPCS1/HM13/SPCS2/P4HB/TMEM258/PPIB/SEL1L/SEC61G/SEC61A1/KRTCAP2/ERN1/PDIA6/MLEC/SRPRB/RPN2/HSPA5/OSTC/RPN1/TAPBPL/DNAJB11/DAD1/HYOU1/DDOST/DERL1"	32
"GO:0072562"	"CC"	"GO:0072562"	"blood microparticle"	"24/426"	"144/19894"	0.166666666666667	7.78325508607199	12.0845398249599	5.74115185764972e-15	8.22898432929794e-13	6.24476166972426e-13	"IGHG1/IGHG4/IGKC/IGKV3-15/JCHAIN/IGHG3/IGKV4-1/IGKV3-20/IGKV1-5/IGKV1-17/IGKV1-39/IGHG2/IGHV3-23/IGLC2/IGHV3-7/HSPA1A/HSPA6/IGKV1D-33/IGHA1/IGLV1-47/IGLC3/ZBTB38/HSPA1B/LGALS3BP"	24
"GO:0034663"	"CC"	"GO:0034663"	"endoplasmic reticulum chaperone complex"	"9/426"	"11/19894"	0.818181818181818	38.2087067861716	18.2597250806857	4.61147441569614e-14	4.95733499687335e-12	3.76199228648896e-12	"MZB1/HSP90B1/SDF2L1/P4HB/PPIB/PDIA6/HSPA5/DNAJB11/HYOU1"	9
"GO:0071735"	"CC"	"GO:0071735"	"IgG immunoglobulin complex"	"9/426"	"13/19894"	0.692307692307692	32.3304442036836	16.7152696860349	5.77084458817917e-13	4.96292634583409e-11	3.76623541544325e-11	"IGHG1/IGHG4/IGKC/IGHG3/IGLL5/IGHG2/IGLC2/IGHA1/IGLC3"	9
"GO:0005788"	"CC"	"GO:0005788"	"endoplasmic reticulum lumen"	"31/426"	"313/19894"	0.0990415335463259	4.62519311824086	9.56269169205804	1.45783142900835e-12	1.04477919078931e-10	7.92855689460679e-11	"MZB1/HSP90B1/SDF2L1/MYDGF/ERLEC1/ARSA/P4HB/MANF/PPIB/DNAJC3/GAS6/PDIA6/PDIA4/CERCAM/HSPA5/SIL1/CST3/CALU/DNAJB11/DNAJB9/CANX/STC2/CKAP4/PDIA5/FUCA2/LGALS1/RCN1/HYOU1/TIMP1/TXNDC5/WFS1"	31
"GO:0008250"	"CC"	"GO:0008250"	"oligosaccharyltransferase complex"	"8/426"	"14/19894"	0.571428571428571	26.6854460093897	14.2212316668504	1.11129396086594e-10	6.82652004531932e-09	5.18046808824722e-09	"TMEM258/KRTCAP2/MLEC/RPN2/OSTC/RPN1/DAD1/DDOST"	8
"GO:0005793"	"CC"	"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"18/426"	"133/19894"	0.135338345864662	6.32023721275019	9.10639805420315	5.21565479208004e-10	2.80341445074302e-08	2.12743813887475e-08	"NUCB2/MYDGF/LMAN1/KDELR1/P4HB/ERGIC3/TMED10/CD59/LMAN2/PDIA6/TMED9/HSPA5/TMED2/YIF1A/MGAT1/LAMP5/MAN1A1/VMP1"	18
"GO:0042571"	"CC"	"GO:0042571"	"immunoglobulin complex, circulating"	"7/426"	"12/19894"	0.583333333333333	27.241392801252	13.4506026289119	1.41936026795435e-09	6.78138794689301e-08	5.14621851539005e-08	"IGHG1/IGHG4/JCHAIN/IGHG3/IGKV3-20/IGHG2/IGHA1"	7
"GO:0033116"	"CC"	"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"12/426"	"81/19894"	0.148148148148148	6.91844896539732	7.8953169459091	1.48357568013372e-07	6.37937542457502e-06	4.84114169306794e-06	"LMAN1/KDELR1/ERGIC3/TMED10/CD59/LMAN2/TMED9/TMED2/YIF1A/MGAT1/LAMP5/VMP1"	12
"GO:0030134"	"CC"	"GO:0030134"	"COPII-coated ER to Golgi transport vesicle"	"12/426"	"94/19894"	0.127659574468085	5.96164219358705	7.13265217152015	7.79579807121229e-07	2.72999667082662e-05	2.07172329977051e-05	"LMAN1/ERGIC3/TMED10/CD59/LMAN2/TMED9/TMED2/YIF1A/SEC24D/SEC24A/SEC13/SAR1B"	12
"GO:0042470"	"CC"	"GO:0042470"	"melanosome"	"13/426"	"112/19894"	0.116071428571429	5.42048122065728	6.93965267051	8.25347830715024e-07	2.72999667082662e-05	2.07172329977051e-05	"HSP90B1/P4HB/PPIB/CD63/TMED10/PDIA6/PDIA4/HSPA5/RPN1/CALU/SLC1A4/CANX/FASN"	13
"GO:0048770"	"CC"	"GO:0048770"	"pigment granule"	"13/426"	"112/19894"	0.116071428571429	5.42048122065728	6.93965267051	8.25347830715024e-07	2.72999667082662e-05	2.07172329977051e-05	"HSP90B1/P4HB/PPIB/CD63/TMED10/PDIA6/PDIA4/HSPA5/RPN1/CALU/SLC1A4/CANX/FASN"	13
"GO:0071745"	"CC"	"GO:0071745"	"IgA immunoglobulin complex"	"5/426"	"10/19894"	0.5	23.349765258216	10.4571987159047	1.01441723551186e-06	3.11571008050071e-05	2.36443115044117e-05	"IGKC/JCHAIN/IGKV3-20/IGHA1/IGLC3"	5
"GO:0005791"	"CC"	"GO:0005791"	"rough endoplasmic reticulum"	"9/426"	"56/19894"	0.160714285714286	7.50528169014085	7.21116527886236	2.70374505459712e-06	7.60315325719221e-05	5.76983478513974e-05	"SSR4/SEC61B/HM13/SEC61G/SEC61A1/SRPRB/RPN1/CKAP4/F12"	9
"GO:0005787"	"CC"	"GO:0005787"	"signal peptidase complex"	"4/426"	"6/19894"	0.666666666666667	31.1330203442879	10.9198583900306	3.00589779935506e-06	7.60315325719221e-05	5.76983478513974e-05	"SEC11C/SPCS3/SPCS1/SPCS2"	4
"GO:0071256"	"CC"	"GO:0071256"	"translocon complex"	"4/426"	"6/19894"	0.666666666666667	31.1330203442879	10.9198583900306	3.00589779935506e-06	7.60315325719221e-05	5.76983478513974e-05	"SSR4/SEC61B/SEC61G/SEC61A1"	4
"GO:0044322"	"CC"	"GO:0044322"	"endoplasmic reticulum quality control compartment"	"5/426"	"16/19894"	0.3125	14.593603286385	8.04641655228148	1.58085199625055e-05	0.000377647976882076	0.000286587203998638	"SEC61B/ERLEC1/HERPUD1/CANX/DERL1"	5
"GO:0034774"	"CC"	"GO:0034774"	"secretory granule lumen"	"20/426"	"322/19894"	0.062111801242236	2.90059195754236	5.08620067968866	2.27215940756872e-05	0.000514225550133974	0.000390232363626761	"PRDX4/ARSA/GSTP1/DNAJC3/GAS6/MIF/IGF1/DPP7/NPC2/FUCA2/PDXK/HSPA6/VEGFA/S100A8/S100A11/TIMP1/LGALS3BP/S100A9/TXNDC5/SLPI"	20
"GO:0060205"	"CC"	"GO:0060205"	"cytoplasmic vesicle lumen"	"20/426"	"325/19894"	0.0615384615384615	2.87381726254966	5.03824023147516	2.59393983218992e-05	0.000554891303903517	0.000421092543965949	"PRDX4/ARSA/GSTP1/DNAJC3/GAS6/MIF/IGF1/DPP7/NPC2/FUCA2/PDXK/HSPA6/VEGFA/S100A8/S100A11/TIMP1/LGALS3BP/S100A9/TXNDC5/SLPI"	20
"GO:0031983"	"CC"	"GO:0031983"	"vesicle lumen"	"20/426"	"326/19894"	0.0613496932515337	2.86500187217374	5.02237485909678	2.70993427487764e-05	0.000554891303903517	0.000421092543965949	"PRDX4/ARSA/GSTP1/DNAJC3/GAS6/MIF/IGF1/DPP7/NPC2/FUCA2/PDXK/HSPA6/VEGFA/S100A8/S100A11/TIMP1/LGALS3BP/S100A9/TXNDC5/SLPI"	20
