"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0008154"	"BP"	"GO:0008154"	"actin polymerization or depolymerization"	"21/432"	"196/18888"	0.107142857142857	4.68452380952381	7.93297507225065	4.84078270155083e-09	4.14029296944406e-07	3.34108923714881e-07	"TMSB4X/ARPC3/EVL/CORO1A/CAPG/BRK1/TMSB10/HCLS1/ARPC5/COTL1/ARPC2/PYCARD/ARHGAP18/TWF2/BIN1/ARPC4/CAPZB/WAS/SH3BP1/DIAPH1/CFL1"	21
"GO:0002697"	"BP"	"GO:0002697"	"regulation of immune effector process"	"30/432"	"385/18888"	0.0779220779220779	3.40692640692641	7.30006412144244	5.61582584677378e-09	4.71081391223601e-07	3.80148211166225e-07	"B2M/ZNF683/HLA-DRA/HMGB1/VAMP8/HLA-DRB1/LAG3/RAC2/CD96/ITGB2/LAPTM5/HLA-A/SASH3/PYCARD/SPN/CD84/ACP5/PTPRC/PTPN6/KLRC2/ARRB2/CRTAM/HAVCR2/HLA-DMB/WAS/LGALS3/TMBIM6/CD74/JAK3/ANXA1"	30
"GO:0042254"	"BP"	"GO:0042254"	"ribosome biogenesis"	"27/432"	"319/18888"	0.0846394984326019	3.70062695924765	7.4425241912206	5.77412322937954e-09	4.75221236350067e-07	3.83488939007849e-07	"RPS17/RPL23A/RPL7/RPS11/RPL26/RPS6/RPL38/RPL27/RPS27/RPS15A/RPL10A/RPSA/RPL35/RPS14/RPS25/RPS16/RPL6/LYAR/EIF5B/XRCC5/DDX18/RPL7L1/RPL35A/NOP10/PIN4/USP16/GTF2H5"	27
"GO:0009060"	"BP"	"GO:0009060"	"aerobic respiration"	"21/432"	"199/18888"	0.105527638190955	4.61390284757119	7.84087539563252	6.36245753413674e-09	5.13945180813045e-07	4.1473797259558e-07	"UQCRB/COX6B1/IDH2/BLOC1S1/PARK7/COX6C/NDUFB8/COX7C/NDUFA12/COX7A2/NDUFA4/NDUFA1/COX4I1/UQCRH/NDUFA3/GHITM/SDHC/NDUFB9/UQCR10/NDUFS5/NDUFB1"	21
"GO:0042129"	"BP"	"GO:0042129"	"regulation of T cell proliferation"	"20/432"	"181/18888"	0.110497237569061	4.83118477593616	7.92364273072124	6.63104943697334e-09	5.25902502619595e-07	4.24387163966294e-07	"CCL5/HLA-DPA1/CORO1A/HLA-DPB1/HMGB1/HLA-DRB1/RAC2/CD3E/HLA-A/SASH3/PYCARD/SPN/PTPRC/PTPN6/CRTAM/HAVCR2/HLA-DMB/LGALS3/CD6/ANXA1"	20
"GO:0045333"	"BP"	"GO:0045333"	"cellular respiration"	"23/432"	"245/18888"	0.0938775510204082	4.10453514739229	7.4830094934072	1.14821137434401e-08	8.94374645515815e-07	7.21732863873377e-07	"UQCRB/COX6B1/IDH2/BLOC1S1/PARK7/COX6C/NDUFB8/COX7C/NDUFA12/COX7A2/NDUFA4/NDUFA1/COX4I1/UQCRH/NDUFA3/GHITM/SDHC/NDUFB9/UQCR10/ETFB/CISD1/NDUFS5/NDUFB1"	23
"GO:0070661"	"BP"	"GO:0070661"	"leukocyte proliferation"	"28/432"	"352/18888"	0.0795454545454545	3.47790404040404	7.17963519754696	1.17402830028194e-08	8.9844060453155e-07	7.25013967893411e-07	"CCL5/HLA-DPA1/CORO1A/HLA-DPB1/HMGB1/HLA-DRB1/RAC2/MSN/IKZF3/CD3E/HLA-A/DOCK8/CNN2/SASH3/PYCARD/SPN/PTPRC/PTPN6/CRTAM/HAVCR2/PSMB10/HLA-DMB/LGALS3/INPP5D/CD74/CD6/ADA/ANXA1"	28
"GO:0042102"	"BP"	"GO:0042102"	"positive regulation of T cell proliferation"	"15/432"	"104/18888"	0.144230769230769	6.30608974358974	8.30140866002838	1.43247440937032e-08	1.07731954718506e-06	8.69363779479917e-07	"CCL5/HLA-DPA1/CORO1A/HLA-DPB1/HMGB1/CD3E/HLA-A/SASH3/PYCARD/SPN/PTPRC/HAVCR2/HLA-DMB/CD6/ANXA1"	15
"GO:0008064"	"BP"	"GO:0008064"	"regulation of actin polymerization or depolymerization"	"18/432"	"154/18888"	0.116883116883117	5.11038961038961	7.83578776492166	1.56978660078286e-08	1.16057782247709e-06	9.3655064995859e-07	"TMSB4X/ARPC3/EVL/CORO1A/CAPG/BRK1/TMSB10/HCLS1/ARPC5/COTL1/ARPC2/PYCARD/ARHGAP18/TWF2/BIN1/CAPZB/WAS/SH3BP1"	18
"GO:0002695"	"BP"	"GO:0002695"	"negative regulation of leukocyte activation"	"20/432"	"192/18888"	0.104166666666667	4.55439814814815	7.57350491217029	1.82747066722707e-08	1.32857117507408e-06	1.07211612477322e-06	"HMGB1/HLA-DRB1/LAG3/TBC1D10C/LAPTM5/ID2/RUNX3/SPN/CD84/PTPRC/PTPN6/CRTAM/HAVCR2/LGALS3/INPP5D/CD74/SAMSN1/JAK3/PAG1/ANXA1"	20
"GO:0002285"	"BP"	"GO:0002285"	"lymphocyte activation involved in immune response"	"21/432"	"212/18888"	0.0990566037735849	4.3309748427673	7.46194293279205	1.96020527914895e-08	1.40170744715536e-06	1.13113484960726e-06	"ZNF683/CORO1A/HLA-DRA/HMGB1/HLA-DRB1/LGALS1/LCP1/NKG7/ITM2A/SPN/PTPRC/KLRC2/APBB1IP/HAVCR2/LY9/HLA-DMB/LGALS3/CD74/JAK3/ADA/ANXA1"	21
"GO:0030832"	"BP"	"GO:0030832"	"regulation of actin filament length"	"18/432"	"157/18888"	0.114649681528662	5.01273885350319	7.72440104852734	2.12954087450452e-08	1.49823504751431e-06	1.20902965778321e-06	"TMSB4X/ARPC3/EVL/CORO1A/CAPG/BRK1/TMSB10/HCLS1/ARPC5/COTL1/ARPC2/PYCARD/ARHGAP18/TWF2/BIN1/CAPZB/WAS/SH3BP1"	18
"GO:0045619"	"BP"	"GO:0045619"	"regulation of lymphocyte differentiation"	"21/432"	"215/18888"	0.0976744186046512	4.27054263565891	7.37881410459564	2.50905100531627e-08	1.73721912463326e-06	1.40188246646242e-06	"CD2/ZNF683/IL2RG/HLA-DRA/HMGB1/HLA-DRB1/LAG3/IKZF3/CD27/ID2/RUNX3/SASH3/PTPRC/PTPN6/CRTAM/INPP5D/PRDM1/CD74/JAK3/ADA/ANXA1"	21
"GO:0050671"	"BP"	"GO:0050671"	"positive regulation of lymphocyte proliferation"	"17/432"	"143/18888"	0.118881118881119	5.1977466977467	7.70896542441019	3.05862693965266e-08	2.08464542355702e-06	1.68224481680896e-06	"CCL5/HLA-DPA1/CORO1A/HLA-DPB1/HMGB1/CD3E/HLA-A/SASH3/PYCARD/SPN/PTPRC/HAVCR2/HLA-DMB/CD74/CD6/ADA/ANXA1"	17
"GO:0032946"	"BP"	"GO:0032946"	"positive regulation of mononuclear cell proliferation"	"17/432"	"146/18888"	0.116438356164384	5.09094368340944	7.5918310542839	4.17591718667676e-08	2.78764882631647e-06	2.24954696667445e-06	"CCL5/HLA-DPA1/CORO1A/HLA-DPB1/HMGB1/CD3E/HLA-A/SASH3/PYCARD/SPN/PTPRC/HAVCR2/HLA-DMB/CD74/CD6/ADA/ANXA1"	17
"GO:0070665"	"BP"	"GO:0070665"	"positive regulation of leukocyte proliferation"	"18/432"	"164/18888"	0.109756097560976	4.79878048780488	7.47517525665723	4.2179005625146e-08	2.78764882631647e-06	2.24954696667445e-06	"CCL5/HLA-DPA1/CORO1A/HLA-DPB1/HMGB1/RAC2/CD3E/HLA-A/SASH3/PYCARD/SPN/PTPRC/HAVCR2/HLA-DMB/CD74/CD6/ADA/ANXA1"	18
"GO:0051250"	"BP"	"GO:0051250"	"negative regulation of lymphocyte activation"	"18/432"	"165/18888"	0.109090909090909	4.76969696969697	7.44072522096731	4.63624896065105e-08	3.01840566662088e-06	2.43576064798383e-06	"HMGB1/HLA-DRB1/LAG3/TBC1D10C/LAPTM5/ID2/RUNX3/SPN/PTPN6/CRTAM/HAVCR2/LGALS3/INPP5D/CD74/SAMSN1/JAK3/PAG1/ANXA1"	18
"GO:0022613"	"BP"	"GO:0022613"	"ribonucleoprotein complex biogenesis"	"33/432"	"499/18888"	0.0661322645290581	2.89144956579826	6.55119542535698	5.30140153350782e-08	3.40069316017075e-06	2.74425491146287e-06	"RPL13A/RPS17/RPL23A/RPL7/RPS11/RPL26/RPS6/RPL38/RPL27/RPS27/RPS15A/RPL10A/RPSA/RPL35/RPS14/DDX46/RPS25/RPS16/SNRPD2/RPL6/LYAR/EIF5B/CELF2/XRCC5/DDX18/RPL7L1/SNRPB2/SF3B5/RPL35A/NOP10/PIN4/USP16/GTF2H5"	33
"GO:0002347"	"BP"	"GO:0002347"	"response to tumor cell"	"10/432"	"45/18888"	0.222222222222222	9.71604938271605	8.95582271282143	5.50647015422262e-08	3.48104678445204e-06	2.80909781780632e-06	"TXNIP/HMGB1/HLA-DRB1/LAPTM5/NKG7/HLA-A/ABI3/CRTAM/PRF1/HAVCR2"	10
"GO:0030041"	"BP"	"GO:0030041"	"actin filament polymerization"	"18/432"	"167/18888"	0.107784431137725	4.7125748502994	7.37264809630482	5.58922760247759e-08	3.48288725742961e-06	2.81058302296016e-06	"TMSB4X/ARPC3/EVL/CORO1A/CAPG/TMSB10/HCLS1/ARPC5/COTL1/ARPC2/PYCARD/ARHGAP18/TWF2/BIN1/ARPC4/CAPZB/WAS/DIAPH1"	18
"GO:0046634"	"BP"	"GO:0046634"	"regulation of alpha-beta T cell activation"	"15/432"	"115/18888"	0.130434782608696	5.70289855072464	7.739310365826	5.72186509269035e-08	3.51532049779089e-06	2.83675565158733e-06	"ZNF683/IL2RG/HLA-DRA/HMGB1/HLA-DRB1/CD3E/HLA-A/RUNX3/SASH3/PTPRC/CRTAM/PRDM1/JAK3/ADA/ANXA1"	15
"GO:0050866"	"BP"	"GO:0050866"	"negative regulation of cell activation"	"20/432"	"215/18888"	0.0930232558139535	4.0671834625323	6.92000659094179	1.21376489802718e-07	7.35339234054799e-06	5.93396172368843e-06	"HMGB1/HLA-DRB1/LAG3/TBC1D10C/LAPTM5/ID2/RUNX3/SPN/CD84/PTPRC/PTPN6/CRTAM/HAVCR2/LGALS3/INPP5D/CD74/SAMSN1/JAK3/PAG1/ANXA1"	20
"GO:0001909"	"BP"	"GO:0001909"	"leukocyte mediated cytotoxicity"	"16/432"	"144/18888"	0.111111111111111	4.85802469135802	7.11000136104067	2.01315842906815e-07	1.20293110515004e-05	9.70728447989024e-06	"B2M/CD2/CORO1A/HLA-DRA/GZMB/HLA-DRB1/LAG3/NKG7/HLA-A/PTPRC/PTPN6/KLRC2/ARRB2/CRTAM/PRF1/HAVCR2"	16
"GO:0002228"	"BP"	"GO:0002228"	"natural killer cell mediated immunity"	"12/432"	"79/18888"	0.151898734177215	6.64135021097046	7.68720258618348	2.25591634116199e-07	1.32977122704711e-05	1.07308452985003e-05	"CD2/CORO1A/GZMB/LAG3/CD96/NKG7/HLA-A/PTPN6/KLRC2/ARRB2/CRTAM/HAVCR2"	12
"GO:0002703"	"BP"	"GO:0002703"	"regulation of leukocyte mediated immunity"	"21/432"	"246/18888"	0.0853658536585366	3.73238482384824	6.5996019025106	2.52420795675368e-07	1.46807934764794e-05	1.18469493436973e-05	"B2M/HLA-DRA/HMGB1/VAMP8/HLA-DRB1/LAG3/RAC2/CD96/ITGB2/HLA-A/SASH3/SPN/CD84/PTPRC/PTPN6/KLRC2/ARRB2/CRTAM/HAVCR2/WAS/JAK3"	21
"GO:0001906"	"BP"	"GO:0001906"	"cell killing"	"20/432"	"226/18888"	0.0884955752212389	3.86922320550639	6.63886801188077	2.73641496665013e-07	1.57055816901682e-05	1.26739219508006e-05	"B2M/GZMA/CD2/GZMH/CORO1A/HLA-DRA/GZMB/HLA-DRB1/LAG3/NKG7/GAPDH/HLA-A/PTPRC/PTPN6/KLRC2/ARRB2/CRTAM/PRF1/HAVCR2/GBP1"	20
"GO:0015980"	"BP"	"GO:0015980"	"energy derivation by oxidation of organic compounds"	"25/432"	"338/18888"	0.0739644970414201	3.23389217619987	6.34020314252194	2.90521117431508e-07	1.64578326524187e-05	1.32809653682975e-05	"PPP1CA/UQCRB/COX6B1/IDH2/BLOC1S1/PARK7/COX6C/NDUFB8/COX7C/NDUFA12/COX7A2/NDUFA4/NDUFA1/COX4I1/GYG1/UQCRH/NDUFA3/GHITM/SDHC/NDUFB9/UQCR10/ETFB/CISD1/NDUFS5/NDUFB1"	25
"GO:0019058"	"BP"	"GO:0019058"	"viral life cycle"	"24/432"	"319/18888"	0.0752351097178683	3.28944618599791	6.30937144630077	3.69430021336977e-07	2.06596635009217e-05	1.66717137834123e-05	"CCL5/CXCR6/APOBEC3G/HMGB1/VAMP8/APOBEC3C/HLA-DRB1/LGALS1/RPSA/ITGB7/CXCR4/SELPLG/ITGB1/DDX5/CHMP4A/APOBEC3H/IFI16/IFITM2/OASL/CCR5/PPIB/MPHOSPH8/CD74/TRIM38"	24
"GO:0050854"	"BP"	"GO:0050854"	"regulation of antigen receptor-mediated signaling pathway"	"11/432"	"68/18888"	0.161764705882353	7.07271241830065	7.67506274523355	3.74587170359154e-07	2.0682901735527e-05	1.66904663248636e-05	"LCK/CMTM3/LAPTM5/PTPRC/PTPN6/LPXN/UBASH3A/LGALS3/GBP1/SLA2/ADA"	11
"GO:0060326"	"BP"	"GO:0060326"	"cell chemotaxis"	"24/432"	"322/18888"	0.0745341614906832	3.25879917184265	6.2546203774125	4.37916003696456e-07	2.38773701015492e-05	1.92683041626441e-05	"TMSB4X/RPL13A/CCL5/CKLF/CORO1A/CXCR6/JAML/HMGB1/CXCR3/RAC2/CXCR4/ITGB2/IL16/GPSM3/BIN2/HMGB2/CCR5/ARRB2/ITGA1/DAPK2/LGALS3/PPIB/CD74/ANXA1"	24
"GO:0030833"	"BP"	"GO:0030833"	"regulation of actin filament polymerization"	"15/432"	"136/18888"	0.110294117647059	4.82230392156863	6.84424339980364	5.32909962884566e-07	2.86981883716355e-05	2.31585564117737e-05	"TMSB4X/ARPC3/EVL/CORO1A/CAPG/TMSB10/HCLS1/ARPC5/COTL1/ARPC2/PYCARD/ARHGAP18/TWF2/BIN1/CAPZB"	15
"GO:0050777"	"BP"	"GO:0050777"	"negative regulation of immune response"	"18/432"	"194/18888"	0.0927835051546392	4.05670103092784	6.54722524148757	5.4035857873914e-07	2.87444404934162e-05	2.31958804531923e-05	"HLA-DRB1/CD96/HLA-A/PSMA1/SPN/IFI16/PTPRC/PTPN6/PARP1/LYAR/ARRB2/HAVCR2/LGALS3/INPP5D/NLRC3/SAMSN1/JAK3/ANXA1"	18
"GO:0032609"	"BP"	"GO:0032609"	"type II interferon production"	"14/432"	"119/18888"	0.117647058823529	5.1437908496732	6.93753701681624	5.77884742660083e-07	3.00087291367058e-05	2.42161225495654e-05	"CD2/HLA-DPA1/HLA-DPB1/HMGB1/HLA-DRB1/CD96/CD3E/BTN3A2/LAPTM5/HLA-A/SASH3/PYCARD/CRTAM/HAVCR2"	14
"GO:0032649"	"BP"	"GO:0032649"	"regulation of type II interferon production"	"14/432"	"119/18888"	0.117647058823529	5.1437908496732	6.93753701681624	5.77884742660083e-07	3.00087291367058e-05	2.42161225495654e-05	"CD2/HLA-DPA1/HLA-DPB1/HMGB1/HLA-DRB1/CD96/CD3E/BTN3A2/LAPTM5/HLA-A/SASH3/PYCARD/CRTAM/HAVCR2"	14
"GO:1902105"	"BP"	"GO:1902105"	"regulation of leukocyte differentiation"	"24/432"	"328/18888"	0.0731707317073171	3.19918699186992	6.14702057437786	6.11230665151258e-07	3.13669195457622e-05	2.53121404862639e-05	"CD2/ZNF683/IL2RG/HLA-DRA/HMGB1/EVI2B/HLA-DRB1/LAG3/HCLS1/IKZF3/CD27/ID2/RUNX3/SASH3/PTPRC/PTPN6/CRTAM/INPP5D/PRDM1/TESC/CD74/JAK3/ADA/ANXA1"	24
"GO:0016032"	"BP"	"GO:0016032"	"viral process"	"28/432"	"428/18888"	0.0654205607476635	2.86033229491173	5.95595124992724	6.91325682075662e-07	3.50646816885353e-05	2.82961209407713e-05	"CCL5/CXCR6/APOBEC3G/HMGB1/VAMP8/APOBEC3C/HLA-DRB1/LGALS1/RPSA/ITGB7/CXCR4/SELPLG/ITGB1/DDX5/CHMP4A/APOBEC3H/IFI16/IFITM2/OASL/CCR5/CALCOCO2/PPIB/MPHOSPH8/CD74/LARP7/CFL1/TRIM38/SSB"	28
"GO:0033627"	"BP"	"GO:0033627"	"cell adhesion mediated by integrin"	"12/432"	"88/18888"	0.136363636363636	5.96212121212121	7.13812835562916	7.51475277496607e-07	3.76774156372437e-05	3.04045169745754e-05	"CCL5/ITGB7/ITGB2/CD3E/ITGB1/ITGAE/PTPN6/ITGA1/LPXN/TESC/FERMT3/ADA"	12
"GO:0046637"	"BP"	"GO:0046637"	"regulation of alpha-beta T cell differentiation"	"11/432"	"74/18888"	0.148648648648649	6.49924924924925	7.25159042782817	9.02997125903828e-07	4.46829880422303e-05	3.60577986952432e-05	"ZNF683/IL2RG/HLA-DRA/HMGB1/HLA-DRB1/RUNX3/SASH3/PRDM1/JAK3/ADA/ANXA1"	11
"GO:0001771"	"BP"	"GO:0001771"	"immunological synapse formation"	"6/432"	"16/18888"	0.375	16.3958333333333	9.42559556878466	9.11688660192229e-07	4.46829880422303e-05	3.60577986952432e-05	"MSN/DOCK8/PRF1/HAVCR2/LGALS3/CD6"	6
"GO:0032970"	"BP"	"GO:0032970"	"regulation of actin filament-based process"	"26/432"	"385/18888"	0.0675324675324675	2.95266955266955	5.92233019732368	9.60560830618124e-07	4.65551815906251e-05	3.75686013752866e-05	"TMSB4X/GMFG/ARPC3/EVL/CORO1A/CAPG/BRK1/TMSB10/HCLS1/ARPC5/COTL1/ARPC2/ABRACL/CNN2/PYCARD/MYH9/CDC42/ARHGAP18/TWF2/SRI/BIN1/AKAP13/GPR65/CAPZB/WAS/SH3BP1"	26
"GO:0045580"	"BP"	"GO:0045580"	"regulation of T cell differentiation"	"17/432"	"183/18888"	0.092896174863388	4.06162720097146	6.3672744407329	1.09736970158166e-06	5.26013916296614e-05	4.24477071381036e-05	"CD2/ZNF683/IL2RG/HLA-DRA/HMGB1/HLA-DRB1/LAG3/CD27/RUNX3/SASH3/PTPRC/CRTAM/PRDM1/CD74/JAK3/ADA/ANXA1"	17
"GO:0042267"	"BP"	"GO:0042267"	"natural killer cell mediated cytotoxicity"	"11/432"	"76/18888"	0.144736842105263	6.32821637426901	7.12074997079511	1.18755880386796e-06	5.63057772007831e-05	4.54370324958177e-05	"CD2/CORO1A/GZMB/LAG3/NKG7/HLA-A/PTPN6/KLRC2/ARRB2/CRTAM/HAVCR2"	11
"GO:0006935"	"BP"	"GO:0006935"	"chemotaxis"	"29/432"	"466/18888"	0.0622317596566524	2.72091082498808	5.75489638350041	1.20610829225572e-06	5.65703695787035e-05	4.56505504165604e-05	"TMSB4X/S100A4/RPL13A/CCL5/CKLF/CORO1A/CXCR6/JAML/HMGB1/LSP1/CXCR3/RAC2/CXCR4/ITGB2/IL16/PLP2/CMTM3/GPSM3/BIN2/HMGB2/SPN/CCR5/ARRB2/ITGA1/DAPK2/LGALS3/PPIB/CD74/ANXA1"	29
"GO:0071674"	"BP"	"GO:0071674"	"mononuclear cell migration"	"18/432"	"206/18888"	0.087378640776699	3.82038834951456	6.22709385027512	1.30029502316412e-06	6.03392222451266e-05	4.86918987397628e-05	"CCL5/CKLF/CORO1A/JAML/HMGB1/ITGB7/MSN/CXCR4/CD99/DOCK8/PYCARD/SPN/CDC42/MYO1G/CCR5/CRTAM/LGALS3/ANXA1"	18
"GO:0042330"	"BP"	"GO:0042330"	"taxis"	"29/432"	"468/18888"	0.061965811965812	2.70928300094967	5.72857574639559	1.31442931829682e-06	6.03530598569552e-05	4.87030652674191e-05	"TMSB4X/S100A4/RPL13A/CCL5/CKLF/CORO1A/CXCR6/JAML/HMGB1/LSP1/CXCR3/RAC2/CXCR4/ITGB2/IL16/PLP2/CMTM3/GPSM3/BIN2/HMGB2/SPN/CCR5/ARRB2/ITGA1/DAPK2/LGALS3/PPIB/CD74/ANXA1"	29
"GO:0110053"	"BP"	"GO:0110053"	"regulation of actin filament organization"	"21/432"	"273/18888"	0.0769230769230769	3.36324786324786	6.01746606724347	1.39493178340834e-06	6.28867057895337e-05	5.07476397017787e-05	"TMSB4X/GMFG/ARPC3/EVL/CORO1A/CAPG/BRK1/TMSB10/HCLS1/ARPC5/COTL1/ARPC2/PYCARD/CDC42/ARHGAP18/TWF2/BIN1/GPR65/CAPZB/WAS/SH3BP1"	21
"GO:0043254"	"BP"	"GO:0043254"	"regulation of protein-containing complex assembly"	"27/432"	"418/18888"	0.0645933014354067	2.82416267942584	5.76996039569673	1.39844348041833e-06	6.28867057895337e-05	5.07476397017787e-05	"TMSB4X/RPL13A/ARPC3/EVL/CORO1A/HMGB1/CAPG/LCP1/BRK1/MSN/TMSB10/HCLS1/SLF1/ARPC5/PARK7/COTL1/ARPC2/PYCARD/TBCD/CDC42/ARHGAP18/TWF2/BIN1/CAPZB/LGALS3/CRBN/NLRC3"	27
"GO:0050868"	"BP"	"GO:0050868"	"negative regulation of T cell activation"	"14/432"	"129/18888"	0.108527131782946	4.74504737295435	6.52983040740084	1.54919806082643e-06	6.89551218502539e-05	5.56446650419289e-05	"HMGB1/HLA-DRB1/LAG3/LAPTM5/RUNX3/SPN/PTPN6/CRTAM/HAVCR2/LGALS3/CD74/JAK3/PAG1/ANXA1"	14
"GO:0050792"	"BP"	"GO:0050792"	"regulation of viral process"	"16/432"	"168/18888"	0.0952380952380952	4.16402116402116	6.30225064362179	1.63336407150027e-06	7.19670109079211e-05	5.80751669866763e-05	"CCL5/APOBEC3G/HMGB1/APOBEC3C/HLA-DRB1/LGALS1/CXCR4/DDX5/APOBEC3H/IFI16/IFITM2/OASL/MPHOSPH8/CD74/LARP7/TRIM38"	16
"GO:0050864"	"BP"	"GO:0050864"	"regulation of B cell activation"	"14/432"	"130/18888"	0.107692307692308	4.70854700854701	6.49137609094315	1.70053073261748e-06	7.41771505567745e-05	5.98586817881353e-05	"IL2RG/TBC1D10C/IKZF3/CD27/LAPTM5/ID2/SASH3/PTPRC/PTPN6/INPP5D/CD74/SAMSN1/SH3KBP1/ADA"	14
"GO:1903706"	"BP"	"GO:1903706"	"regulation of hemopoiesis"	"27/432"	"424/18888"	0.0636792452830189	2.78419811320755	5.68483260649795	1.83375758411149e-06	7.91965404147952e-05	6.39091752086381e-05	"B2M/CD2/ZNF683/IL2RG/GPR171/HLA-DRA/HMGB1/EVI2B/HLA-DRB1/LAG3/HCLS1/IKZF3/CD27/ID2/RUNX3/SASH3/HMGB2/PTPRC/PTPN6/CRTAM/INPP5D/PRDM1/TESC/CD74/JAK3/ADA/ANXA1"	27
"GO:0002460"	"BP"	"GO:0002460"	"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	"25/432"	"385/18888"	0.0649350649350649	2.83910533910534	5.577896716294	3.14000439291541e-06	0.000133365389400869	0.000107621772281307	"B2M/CD8A/HLA-DRA/HMGB1/HLA-DRB1/IGLC2/IGKC/CD27/BTN3A2/HLA-A/SASH3/SPN/PTPRC/MYO1G/PTPN6/PRF1/HAVCR2/LY9/WAS/INPP5D/CD74/SLA2/JAK3/ADA/ANXA1"	25
"GO:0002418"	"BP"	"GO:0002418"	"immune response to tumor cell"	"7/432"	"29/18888"	0.241379310344828	10.5536398467433	7.87704101346018	3.14915981391324e-06	0.000133365389400869	0.000107621772281307	"HMGB1/HLA-DRB1/NKG7/HLA-A/CRTAM/PRF1/HAVCR2"	7
"GO:0010591"	"BP"	"GO:0010591"	"regulation of lamellipodium assembly"	"8/432"	"41/18888"	0.195121951219512	8.53116531165312	7.38563033373676	3.45906001145933e-06	0.000145080959326785	0.000117075877310931	"RAC2/BRK1/ARPC2/CDC42/TWF2/ABI3/CAPZB/WAS"	8
"GO:0002698"	"BP"	"GO:0002698"	"negative regulation of immune effector process"	"13/432"	"121/18888"	0.107438016528926	4.69742883379247	6.24237212573707	4.092870678878e-06	0.000170029541916817	0.000137208617044291	"CD96/HLA-A/SPN/CD84/ACP5/PTPRC/PTPN6/ARRB2/HAVCR2/LGALS3/TMBIM6/JAK3/ANXA1"	13
"GO:0006364"	"BP"	"GO:0006364"	"rRNA processing"	"18/432"	"224/18888"	0.0803571428571429	3.51339285714286	5.78944050934042	4.29427068241867e-06	0.000176713289780285	0.000142602196246356	"RPS17/RPL7/RPL26/RPS6/RPL27/RPS27/RPL10A/RPL35/RPS14/RPS25/RPS16/LYAR/DDX18/RPL7L1/RPL35A/NOP10/PIN4/GTF2H5"	18
"GO:0001819"	"BP"	"GO:0001819"	"positive regulation of cytokine production"	"29/432"	"500/18888"	0.058	2.53588888888889	5.32515343858033	4.8356800843309e-06	0.000197133051662163	0.000159080316792942	"B2M/CD2/HLA-DPA1/HLA-DPB1/HMGB1/TRAF3IP3/CYBA/CD3E/IL16/PARK7/BTN3A2/LAPTM5/GAPDH/HLA-A/GPSM3/SASH3/HMGB2/PYCARD/SPN/IFI16/CD84/PTPRC/CRTAM/HAVCR2/LY9/CD74/CASP1/CD6/ANXA1"	29
"GO:0043368"	"BP"	"GO:0043368"	"positive T cell selection"	"8/432"	"43/18888"	0.186046511627907	8.1343669250646	7.16549457158929	5.04366233083899e-06	0.00020370791747333	0.000164386031523641	"CD3D/CD3G/CD3E/SPN/THEMIS/PTPRC/LY9/CD74"	8
"GO:1903900"	"BP"	"GO:1903900"	"regulation of viral life cycle"	"14/432"	"143/18888"	0.0979020979020979	4.28049728049728	6.02447978192685	5.28028254727933e-06	0.000211308187809472	0.000170519216205718	"CCL5/APOBEC3G/HMGB1/APOBEC3C/HLA-DRB1/LGALS1/DDX5/APOBEC3H/IFI16/IFITM2/OASL/MPHOSPH8/CD74/TRIM38"	14
"GO:0002286"	"BP"	"GO:0002286"	"T cell activation involved in immune response"	"13/432"	"124/18888"	0.104838709677419	4.58378136200717	6.12553759670123	5.37852047265535e-06	0.000213282784561115	0.000172112655124971	"HLA-DRA/HMGB1/HLA-DRB1/LCP1/SPN/APBB1IP/HAVCR2/LY9/HLA-DMB/LGALS3/CD74/JAK3/ANXA1"	13
"GO:0051651"	"BP"	"GO:0051651"	"maintenance of location in cell"	"18/432"	"228/18888"	0.0789473684210526	3.45175438596491	5.69827149590963	5.50100102107719e-06	0.000216174472558007	0.000174446158506232	"TMSB4X/CORO1A/LCK/CYBA/TMSB10/ANXA6/PARK7/TSPO/PTPRC/PTPN6/CCR5/TWF2/SRI/CALM3/GHITM/SP100/DIAPH1/FKBP1A"	18
"GO:0046632"	"BP"	"GO:0046632"	"alpha-beta T cell differentiation"	"13/432"	"125/18888"	0.104	4.54711111111111	6.08741952207432	5.88012679026327e-06	0.000229009938027932	0.000184803984836846	"ZNF683/IL2RG/HLA-DRA/HMGB1/HLA-DRB1/RUNX3/SASH3/SPN/LY9/PRDM1/JAK3/ADA/ANXA1"	13
"GO:0046635"	"BP"	"GO:0046635"	"positive regulation of alpha-beta T cell activation"	"10/432"	"73/18888"	0.136986301369863	5.98934550989345	6.53442640801168	6.05904077708006e-06	0.000233889697961267	0.000188741801197538	"IL2RG/HLA-DRA/HLA-DRB1/CD3E/HLA-A/RUNX3/SASH3/PTPRC/ADA/ANXA1"	10
