"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0090685"	"BP"	"GO:0090685"	"RNA localization to nucleus"	"7/891"	"19/18888"	0.368421052631579	7.8100301258196	6.60802496710051	1.55305664625479e-05	0.000661343288530166	0.00055912309815825	"CCT8/CCT5/CCT2/CCT6A/CCT3/CCT7/NHP2"	7
"GO:0019884"	"BP"	"GO:0019884"	"antigen processing and presentation of exogenous antigen"	"11/891"	"50/18888"	0.22	4.6637037037037	5.77175959071721	1.66620712696283e-05	0.000704633248450766	0.000595721967353318	"CD1C/PSME1/CD1E/CTSS/IFI30/CD1D/CD1B/HLA-A/CD1A/HLA-DOB/HLA-F"	11
"GO:0048024"	"BP"	"GO:0048024"	"regulation of mRNA splicing, via spliceosome"	"17/891"	"112/18888"	0.151785714285714	3.21765271765272	5.23746693146047	1.92440728927652e-05	0.000808251061496139	0.000683324145615492	"RBM3/HNRNPA1/RBM8A/SRSF9/C1QBP/HNRNPK/NPM1/NCL/HNRNPA2B1/KHDRBS1/SRSF3/PUF60/THRAP3/RBMX/RNPS1/RBM42/CLNS1A"	17
"GO:0001913"	"BP"	"GO:0001913"	"T cell mediated cytotoxicity"	"12/891"	"60/18888"	0.2	4.23973063973064	5.59245782350248	1.9449226993183e-05	0.000811310611715633	0.0006859107980052	"CD1C/CD1E/CD1D/PTPRC/HLA-C/CD1B/HLA-A/CTSH/RAB27A/CD1A/HLA-F/HLA-B"	12
"GO:1904814"	"BP"	"GO:1904814"	"regulation of protein localization to chromosome, telomeric region"	"6/891"	"14/18888"	0.428571428571429	9.08513708513708	6.73348216572358	2.34795951053344e-05	0.000966287766348391	0.000816933987239644	"CCT8/CCT5/CCT2/CCT6A/CCT3/CCT7"	6
"GO:1990173"	"BP"	"GO:1990173"	"protein localization to nucleoplasm"	"6/891"	"14/18888"	0.428571428571429	9.08513708513708	6.73348216572358	2.34795951053344e-05	0.000966287766348391	0.000816933987239644	"CCT8/CCT5/CCT2/CCT6A/CCT3/CCT7"	6
"GO:2000377"	"BP"	"GO:2000377"	"regulation of reactive oxygen species metabolic process"	"20/891"	"149/18888"	0.134228187919463	2.84545680518835	5.03204014266035	2.379162531572e-05	0.000972601642906632	0.000822271962666111	"GSTP1/CD36/CYBA/PARK7/RAC2/EIF6/ACP5/RAB27A/VDAC1/STK17A/FYN/TSPO/G6PD/CYP1B1/SLC25A33/GCH1/ITGB2/FPR2/TRAP1/PRDX2"	20
"GO:0097529"	"BP"	"GO:0097529"	"myeloid leukocyte migration"	"27/891"	"239/18888"	0.112970711297071	2.39482693039178	4.82849497420705	2.47471814116427e-05	0.00100496500937876	0.000849633101793936	"S100A8/ANXA1/JAML/RAC2/RPS19/S100A12/DDT/RPL13A/CKLF/LGALS3/CNN2/MYD88/C1QBP/CCR2/WDR1/S100A9/TREM1/PPIA/PPIB/FLT1/ADAM8/CREB3/PLA2G7/CCL20/MCOLN2/ITGB2/FPR2"	27
"GO:0072594"	"BP"	"GO:0072594"	"establishment of protein localization to organelle"	"42/891"	"454/18888"	0.092511013215859	1.96110888621902	4.61223058477042	2.55902900738004e-05	0.001032366175872	0.000872799020868885	"FLNA/CD36/RPL23/RAC2/RAN/BID/CCT8/CCT5/TIMM17A/RALA/CCT2/CCT6A/SEC61B/CCT3/SEC61G/TIMM8B/UBE2L3/SEC13/CHMP4A/CCT7/SRP14/NDUFA13/DNAJC15/TOMM22/SNF8/SRP19/GRPEL1/TSPO/SAMM50/STK4/SSR3/TOMM34/PMPCB/SRP72/SPCS2/TOMM40/TIMM13/PHB2/MTX1/TPR/NUP88/UBL5"	42
"GO:0032212"	"BP"	"GO:0032212"	"positive regulation of telomere maintenance via telomerase"	"9/891"	"35/18888"	0.257142857142857	5.45108225108225	5.86448246273352	2.58736181219983e-05	0.00103697402826205	0.000876694662888488	"HNRNPA1/CCT8/CCT5/CCT2/CCT6A/CCT3/XRCC5/CCT7/GCH1"	9
"GO:0034250"	"BP"	"GO:0034250"	"positive regulation of amide metabolic process"	"21/891"	"163/18888"	0.128834355828221	2.73111482927434	4.93888654272757	2.81428257921438e-05	0.001120596154269	0.000947391777350021	"RPL26/PKM/RBM3/EIF6/RPL5/RPS4X/PRMT1/EIF5A/C1QBP/NPM1/YBX1/KHDRBS1/HNRNPD/EIF3E/EEF2/POLR2G/PABPC1/CYP1B1/SSB/SYNCRIP/CNBP"	21
"GO:0070585"	"BP"	"GO:0070585"	"protein localization to mitochondrion"	"18/891"	"127/18888"	0.141732283464567	3.00453352421856	5.04321492198659	2.87162378993178e-05	0.0011360514245072	0.000960458211573107	"RAC2/BID/TIMM17A/RALA/TIMM8B/UBE2L3/NDUFA13/DNAJC15/TOMM22/GRPEL1/TSPO/SAMM50/TOMM34/PMPCB/TOMM40/TIMM13/MTX1/UBL5"	18
"GO:0050866"	"BP"	"GO:0050866"	"negative regulation of cell activation"	"25/891"	"215/18888"	0.116279069767442	2.464959674262	4.80682305256039	3.0129788687616e-05	0.0011843324630286	0.00100127671583339	"FGR/SPN/ANXA1/CST7/IDO1/PTPRC/LST1/LGALS3/PTPN6/RUNX3/MNDA/TBC1D10C/CLNK/IRF1/FN1/BANK1/IL4I1/CD300LF/INHBA/TSPAN32/TNFRSF13B/SDC4/SAMSN1/PAWR/PRDX2"	25
"GO:0019362"	"BP"	"GO:0019362"	"pyridine nucleotide metabolic process"	"21/891"	"164/18888"	0.128048780487805	2.71446169007145	4.90648727484382	3.08709422877217e-05	0.00119810517790069	0.00101292065800819	"FBP1/ENO1/PKM/PGK1/ALDOA/LDHA/EIF6/PGAM1/TALDO1/TPI1/GAPDH/LDHB/IDO1/KYNU/SLC2A6/PFKP/TKT/MDH1/MDH2/G6PD/RPIA"	21
"GO:0046496"	"BP"	"GO:0046496"	"nicotinamide nucleotide metabolic process"	"21/891"	"164/18888"	0.128048780487805	2.71446169007145	4.90648727484382	3.08709422877217e-05	0.00119810517790069	0.00101292065800819	"FBP1/ENO1/PKM/PGK1/ALDOA/LDHA/EIF6/PGAM1/TALDO1/TPI1/GAPDH/LDHB/IDO1/KYNU/SLC2A6/PFKP/TKT/MDH1/MDH2/G6PD/RPIA"	21
"GO:0000470"	"BP"	"GO:0000470"	"maturation of LSU-rRNA"	"8/891"	"28/18888"	0.285714285714286	6.05675805675806	5.95800180434084	3.17708362020256e-05	0.0012252752678668	0.00103589121678236	"RPL10A/RPL7/EIF6/RPL35/RPL7A/SNU13/NHP2/GTPBP4"	8
"GO:0043467"	"BP"	"GO:0043467"	"regulation of generation of precursor metabolites and energy"	"19/891"	"140/18888"	0.135714285714286	2.87696007696008	4.95977373614624	3.23152006874461e-05	0.00123848006634637	0.00104705502227416	"FBP1/COX7A2/PARK7/EIF6/PGAM1/GHITM/PPP1CA/CHCHD2/CXXC5/SLC2A6/PRELID1/PPIF/DNAJC15/COX7A2L/COX17/SLC25A33/NDUFA4/PHB2/TRAP1"	19
"GO:2000116"	"BP"	"GO:2000116"	"regulation of cysteine-type endopeptidase activity"	"23/891"	"190/18888"	0.121052631578947	2.56615275562644	4.82762608855137	3.27839590559684e-05	0.00124093356130369	0.00104912929402628	"S100A8/PSMB9/RPS3/CST7/PARK7/CD44/BID/BIRC3/S100A9/CYCS/NDUFA13/FYN/ANP32B/ARL6IP5/RIPK2/CDKN2D/LAMTOR5/CYFIP2/IFI6/LCK/CASP1/FAM162A/GSN"	23
"GO:2001242"	"BP"	"GO:2001242"	"regulation of intrinsic apoptotic signaling pathway"	"23/891"	"190/18888"	0.121052631578947	2.56615275562644	4.82762608855137	3.27839590559684e-05	0.00124093356130369	0.00104912929402628	"S100A8/ENO1/RPL26/RPS3/PARK7/CD44/RPS7/BID/ERP29/EIF5A/HNRNPK/PPIF/S100A9/PPIA/NDUFA13/ZNF385A/FYN/CDKN2D/CREB3/VDAC2/LCK/TRAP1/HDAC1"	23
"GO:0051250"	"BP"	"GO:0051250"	"negative regulation of lymphocyte activation"	"21/891"	"165/18888"	0.127272727272727	2.69801040710132	4.87432951437077	3.38335978640379e-05	0.00127280749756	0.00107607665147166	"FGR/SPN/ANXA1/IDO1/LST1/LGALS3/PTPN6/RUNX3/MNDA/TBC1D10C/CLNK/IRF1/BANK1/IL4I1/INHBA/TSPAN32/TNFRSF13B/SDC4/SAMSN1/PAWR/PRDX2"	21
"GO:0006446"	"BP"	"GO:0006446"	"regulation of translational initiation"	"14/891"	"84/18888"	0.166666666666667	3.5331088664422	5.17712511510279	3.55990131417702e-05	0.00133105578405692	0.00112532182107329	"EIF3K/RPL13A/EIF3H/PPP1CA/NPM1/BANK1/KHDRBS1/EIF4E2/EIF3E/BZW1/EIF5B/BZW2/POLR2G/TPR"	14
"GO:2000767"	"BP"	"GO:2000767"	"positive regulation of cytoplasmic translation"	"6/891"	"15/18888"	0.4	8.47946127946128	6.44786241134067	3.75712279321187e-05	0.00139628345260456	0.00118046760807454	"PKM/YBX1/HNRNPD/PABPC1/SYNCRIP/CNBP"	6
"GO:0006090"	"BP"	"GO:0006090"	"pyruvate metabolic process"	"17/891"	"118/18888"	0.144067796610169	3.05404325743309	4.9801077195975	3.83915547757634e-05	0.00141817478243965	0.00119897531560326	"FBP1/ENO1/PKM/PGK1/ALDOA/LDHA/EIF6/PGAM1/TPI1/GAPDH/LDHB/SLC2A6/SLC16A3/PFKP/VDAC1/PDHA1/PDHB"	17
"GO:0034341"	"BP"	"GO:0034341"	"response to type II interferon"	"19/891"	"142/18888"	0.133802816901408	2.83643951249585	4.88750008650734	3.94590070514057e-05	0.00144516639695004	0.00122179498489013	"VIM/ACTG1/RPL13A/RAB7B/GAPDH/GBP1/KYNU/ACTR3/IRF1/CDC42/SLC11A1/CDC37/GCH1/CCL20/CASP1/CDC42EP2/GBP2/SYNCRIP/GSN"	19
"GO:0044282"	"BP"	"GO:0044282"	"small molecule catabolic process"	"36/891"	"373/18888"	0.096514745308311	2.04598261434723	4.539806136783	3.96876477001847e-05	0.00144516639695004	0.00122179498489013	"ENO1/PKM/PGK1/APOBEC3A/CYP27A1/ALDH2/PARK7/PGAM1/ACAA1/TPI1/HSD17B10/CDA/IDO1/ACADVL/DECR1/UPP1/KYNU/ACAA2/SLC16A3/PFKP/APOBEC3G/ECH1/IL4I1/HADHA/ECHS1/PNP/ETFA/GSTZ1/NUDT1/ACOT7/ESD/SNX17/ETFB/ACADM/NAGK/CPT1A"	36
"GO:1901136"	"BP"	"GO:1901136"	"carbohydrate derivative catabolic process"	"29/891"	"273/18888"	0.106227106227106	2.25187158520492	4.63585527131853	3.98292761064183e-05	0.00144516639695004	0.00122179498489013	"FBP1/ENO1/PKM/PGK1/APOBEC3A/ALDOA/LDHA/CD44/EIF6/PGAM1/TPI1/TYMP/GAPDH/CDA/CHI3L1/UPP1/SLC2A6/PFKP/APOBEC3G/SUCLG1/FBXO6/PNP/DCTPP1/CHIT1/NUDT1/ACOT7/NAGK/ITPA/GUSB"	29
"GO:0010952"	"BP"	"GO:0010952"	"positive regulation of peptidase activity"	"21/891"	"167/18888"	0.125748502994012	2.66569890521986	4.81072462845938	4.05334019837113e-05	0.00146206365273011	0.00123608052489027	"S100A8/PSME1/PSME2/RPS3/BID/CTSS/PRELID1/CTSH/S100A9/CYCS/NDUFA13/FYN/ANP32B/ARL6IP5/RIPK2/CYFIP2/LCK/PSENEN/CASP1/FAM162A/GSN"	21
"GO:0042742"	"BP"	"GO:0042742"	"defense response to bacterium"	"33/891"	"330/18888"	0.1	2.11986531986532	4.56643693480074	4.10228490671361e-05	0.00147106497356537	0.00124369056113047	"FGR/S100A8/CFP/LYZ/SPN/CD36/CYBA/RPS19/S100A12/IL27RA/ACP5/RPL39/LYST/MYD88/PLAC8/GBP1/HLA-A/FAU/S100A9/TREM1/CLEC4E/HMGB2/RIPK2/OAS1/SLC11A1/OPTN/CCL20/CASP1/NAGK/RPL30/FPR2/GBP2/NOTCH2"	33
"GO:2001235"	"BP"	"GO:2001235"	"positive regulation of apoptotic signaling pathway"	"19/891"	"143/18888"	0.132867132867133	2.81660427114973	4.85183374978132	4.35324748079064e-05	0.00155198334605862	0.0013121018263705	"S100A8/RPL26/RPS3/G0S2/PARK7/RPS7/LTB/BID/CTSS/PPP1CA/PTPRC/PDIA3/EIF5A/CTSH/S100A9/INHBA/STK4/EEF1E1/LCK"	19
"GO:0050856"	"BP"	"GO:0050856"	"regulation of T cell receptor signaling pathway"	"10/891"	"46/18888"	0.217391304347826	4.60840286927243	5.4519356285803	4.49423663803474e-05	0.00159298607308838	0.00134676698766785	"RPS3/LGALS3/PTPN6/GBP1/EZR/PHPT1/KCNN4/LCK/CD226/PAWR"	10
"GO:0006839"	"BP"	"GO:0006839"	"mitochondrial transport"	"22/891"	"182/18888"	0.120879120879121	2.56247456247456	4.71279412652658	4.93473534268658e-05	0.00173906880007782	0.00147027051196197	"BID/SLC25A6/SLC25A3/GHITM/TIMM17A/SLC25A5/ACAA2/TIMM8B/PPIF/VDAC1/NDUFA13/DNAJC15/TOMM22/GRPEL1/SAMM50/VDAC2/SLC25A33/PMPCB/TOMM40/TIMM13/MTX1/CPT1A"	22
"GO:0001562"	"BP"	"GO:0001562"	"response to protozoan"	"8/891"	"30/18888"	0.266666666666667	5.65297418630752	5.6749722037372	5.50094110270338e-05	0.00192752976238726	0.0016296021011016	"SPN/LYST/MYD88/GBP1/TSPAN32/SLC11A1/GBP2/NKG7"	8
"GO:0050764"	"BP"	"GO:0050764"	"regulation of phagocytosis"	"15/891"	"100/18888"	0.15	3.17979797979798	4.8629102449777	6.74138699622069e-05	0.00234876051481962	0.00198572553566907	"FCN1/FGR/CFP/IL2RG/CD36/CYBA/PTPRC/CNN2/RAB27A/ATG3/TGM2/CD300LF/LMAN2/SLC11A1/FPR2"	15
"GO:0070198"	"BP"	"GO:0070198"	"protein localization to chromosome, telomeric region"	"8/891"	"31/18888"	0.258064516129032	5.4706201802976	5.54284334407221	7.10972484652858e-05	0.00245857234823418	0.00207856435867981	"CCT8/CCT5/CCT2/CCT6A/CCT3/XRCC5/CCT7/TERF2IP"	8
"GO:0002444"	"BP"	"GO:0002444"	"myeloid leukocyte mediated immunity"	"16/891"	"112/18888"	0.142857142857143	3.02837902837903	4.79045614357853	7.13675600107118e-05	0.00245857234823418	0.00207856435867981	"FGR/STXBP2/RAC2/MYD88/PRAM1/DDX21/CCR2/CLNK/WDR1/TREM1/FCER1A/ADORA2B/SPI1/LAT/ITGB2/DNASE1L3"	16
"GO:0045010"	"BP"	"GO:0045010"	"actin nucleation"	"11/891"	"58/18888"	0.189655172413793	4.02043422733078	5.1259988408254	7.19499704659439e-05	0.00246478893238641	0.00208382007965171	"CORO1A/RNH1/ARPC3/ARPC1B/ARPC2/BRK1/ACTR3/GMFG/ARPC5/ARPC4/GSN"	11
"GO:0002228"	"BP"	"GO:0002228"	"natural killer cell mediated immunity"	"13/891"	"79/18888"	0.164556962025316	3.48838596939863	4.9313828469467	7.69797550822283e-05	0.00262244365646791	0.00221710698116944	"CORO1A/SLAMF7/LYST/PTPN6/TUBB/HLA-A/CD2/CLNK/RAB27A/HLA-F/HLA-B/CD226/NKG7"	13
"GO:0036230"	"BP"	"GO:0036230"	"granulocyte activation"	"10/891"	"49/18888"	0.204081632653061	4.32625575482718	5.18734388594487	7.96971373002226e-05	0.00270001572334235	0.00228268916082347	"STXBP2/ANXA1/LILRA2/MYD88/PRAM1/CCR2/FCER1A/SPI1/ITGB2/DNASE1L3"	10
"GO:0001912"	"BP"	"GO:0001912"	"positive regulation of leukocyte mediated cytotoxicity"	"12/891"	"69/18888"	0.173913043478261	3.68672229541795	4.97472796874116	8.29592103726759e-05	0.00279508724178708	0.00236306599818062	"CD1C/CD1E/CD1D/PTPRC/HLA-C/CD1B/HLA-A/CD1A/HLA-F/HLA-B/SPI1/CD226"	12
"GO:0070934"	"BP"	"GO:0070934"	"CRD-mediated mRNA stabilization"	"5/891"	"11/18888"	0.454545454545455	9.63575145393327	6.37456087580858	8.41038286232452e-05	0.00281816763452317	0.00238257898170539	"YBX1/HNRNPD/PABPC1/IGF2BP2/SYNCRIP"	5
"GO:0010155"	"BP"	"GO:0010155"	"regulation of proton transport"	"6/891"	"17/18888"	0.352941176470588	7.48187759952466	5.94905676614918	8.56469570183308e-05	0.00285427793715437	0.00241310791370297	"PPIF/COX17/TCIRG1/NDUFA4/ACTN4/PHB2"	6
"GO:0006734"	"BP"	"GO:0006734"	"NADH metabolic process"	"8/891"	"32/18888"	0.25	5.2996632996633	5.41632774905276	9.09043194326747e-05	0.00301310965816844	0.00254738989021862	"ENO1/PKM/PGK1/PGAM1/TPI1/PFKP/MDH1/MDH2"	8
"GO:0001914"	"BP"	"GO:0001914"	"regulation of T cell mediated cytotoxicity"	"10/891"	"50/18888"	0.2	4.23973063973064	5.10383696484588	9.54559038078709e-05	0.00314420675130534	0.00265822402756528	"CD1C/CD1E/CD1D/PTPRC/HLA-C/CD1B/HLA-A/CD1A/HLA-F/HLA-B"	10
"GO:2000573"	"BP"	"GO:2000573"	"positive regulation of DNA biosynthetic process"	"12/891"	"70/18888"	0.171428571428571	3.63405483405483	4.91255452100363	9.5884974314106e-05	0.00314420675130534	0.00265822402756528	"RGCC/HNRNPA1/CCT8/CCT5/CCT2/CCT6A/CCT3/XRCC5/PARM1/CCT7/CYP1B1/GCH1"	12
"GO:0110053"	"BP"	"GO:0110053"	"regulation of actin filament organization"	"28/891"	"273/18888"	0.102564102564103	2.17422084088751	4.34830372320447	9.93565938763624e-05	0.00324071613643539	0.00273981648847192	"FLNA/S100A10/COTL1/CORO1A/ACTG1/RNH1/VASP/RGCC/ARPC3/CAPG/MYADM/ARPC2/BRK1/WDR1/ADD3/GMFG/CDC42/TWF2/ARPC5/RHOC/PAK1/SDC4/SVIL/CYFIP2/CDC42EP2/GSN/MTPN/TACSTD2"	28
"GO:0050821"	"BP"	"GO:0050821"	"protein stabilization"	"24/891"	"218/18888"	0.110091743119266	2.33379668242054	4.40723293191999	0.000103153743879727	0.00334676591254224	0.00282947473465694	"FLNA/RPL23/PARK7/RPL5/RPS7/CCT8/RPL11/CCT5/IFI30/GAPDH/CCT2/UXT/CCT6A/CCT3/NPM1/CCT7/PPIB/GTPBP4/STK4/CDC37/POLR2E/PHB2/PIM2/RTN4"	24
"GO:0061691"	"BP"	"GO:0061691"	"detoxification of hydrogen peroxide"	"3/891"	"3/18888"	1	21.1986531986532	7.78475285156583	0.000104635856095507	0.00337698457672447	0.00285502266631785	"TXN/PARK7/CAT"	3
"GO:0010950"	"BP"	"GO:0010950"	"positive regulation of endopeptidase activity"	"19/891"	"153/18888"	0.124183006535948	2.63251248872164	4.51123720037744	0.000109984911593689	0.0035109445601343	0.00296827719275267	"S100A8/PSME1/PSME2/RPS3/BID/PRELID1/S100A9/CYCS/NDUFA13/FYN/ANP32B/ARL6IP5/RIPK2/CYFIP2/LCK/PSENEN/CASP1/FAM162A/GSN"	19
"GO:0007004"	"BP"	"GO:0007004"	"telomere maintenance via telomerase"	"12/891"	"71/18888"	0.169014084507042	3.58287096315265	4.85151050040573	0.000110504288993138	0.0035109445601343	0.00296827719275267	"HNRNPA1/CCT8/CCT5/CCT2/CCT6A/CCT3/HNRNPC/XRCC5/CCT7/TERF2IP/NHP2/GCH1"	12
"GO:0032206"	"BP"	"GO:0032206"	"positive regulation of telomere maintenance"	"12/891"	"71/18888"	0.169014084507042	3.58287096315265	4.85151050040573	0.000110504288993138	0.0035109445601343	0.00296827719275267	"HNRNPA1/CCT8/CCT5/CCT2/CCT6A/CCT3/XRCC5/HNRNPA2B1/CCT7/HNRNPD/TERF2IP/GCH1"	12
"GO:2000765"	"BP"	"GO:2000765"	"regulation of cytoplasmic translation"	"8/891"	"33/18888"	0.242424242424242	5.13906744209774	5.29500638676829	0.000115070122504164	0.00363716490306976	0.00307498835232234	"PKM/RPL13A/YBX1/HNRNPD/ZNF385A/PABPC1/SYNCRIP/CNBP"	8
"GO:0002456"	"BP"	"GO:0002456"	"T cell mediated immunity"	"17/891"	"129/18888"	0.131782945736434	2.7936209641636	4.54821481703243	0.00011984282517144	0.00374936838750649	0.00316984916202655	"CD1C/SPN/CD55/CD1E/CD1D/PTPRC/HLA-C/CD1B/HLA-A/CTSH/CCR2/RAB27A/MYO1G/IL4I1/CD1A/HLA-F/HLA-B"	17
"GO:1990266"	"BP"	"GO:1990266"	"neutrophil migration"	"17/891"	"129/18888"	0.131782945736434	2.7936209641636	4.54821481703243	0.00011984282517144	0.00374936838750649	0.00316984916202655	"S100A8/JAML/RAC2/S100A12/CKLF/LGALS3/MYD88/C1QBP/WDR1/S100A9/TREM1/PPIA/PPIB/ADAM8/CCL20/MCOLN2/ITGB2"	17
"GO:0009615"	"BP"	"GO:0009615"	"response to virus"	"37/891"	"409/18888"	0.0904645476772616	1.9177265729833	4.17499550371059	0.000120866994065771	0.00376221526706247	0.00318071037015187	"FGR/ENO1/SPN/APOBEC3A/RPS15A/CCT5/ISG20/CFL1/LYST/PTPRC/MYD88/ITGAX/PSMA2/GBP1/DDX21/EIF5A/C1QBP/APOBEC3G/IRF1/UBE2N/CXCR4/TSPAN32/OAS1/USP18/BANF1/NMI/LAMTOR5/IFIT3/AIMP1/OASL/IFI6/PHB2/CASP1/GBP2/CD207/PIM2/POLR3K"	37
"GO:0006735"	"BP"	"GO:0006735"	"NADH regeneration"	"6/891"	"18/18888"	0.333333333333333	7.0662177328844	5.72912872844157	0.00012335812389271	0.00376334336174179	0.00318166410144854	"ENO1/PKM/PGK1/PGAM1/TPI1/PFKP"	6
"GO:0061621"	"BP"	"GO:0061621"	"canonical glycolysis"	"6/891"	"18/18888"	0.333333333333333	7.0662177328844	5.72912872844157	0.00012335812389271	0.00376334336174179	0.00318166410144854	"ENO1/PKM/PGK1/PGAM1/TPI1/PFKP"	6
"GO:0061718"	"BP"	"GO:0061718"	"glucose catabolic process to pyruvate"	"6/891"	"18/18888"	0.333333333333333	7.0662177328844	5.72912872844157	0.00012335812389271	0.00376334336174179	0.00318166410144854	"ENO1/PKM/PGK1/PGAM1/TPI1/PFKP"	6
"GO:0070200"	"BP"	"GO:0070200"	"establishment of protein localization to telomere"	"6/891"	"18/18888"	0.333333333333333	7.0662177328844	5.72912872844157	0.00012335812389271	0.00376334336174179	0.00318166410144854	"CCT8/CCT5/CCT2/CCT6A/CCT3/CCT7"	6
"GO:0010833"	"BP"	"GO:0010833"	"telomere maintenance via telomere lengthening"	"13/891"	"83/18888"	0.156626506024096	3.32027098292159	4.71369382713736	0.000129667706052043	0.00393624937381746	0.00332784498335754	"HNRNPA1/CCT8/CCT5/CCT2/CCT6A/CCT3/HNRNPC/XRCC5/HNRNPA2B1/CCT7/TERF2IP/NHP2/GCH1"	13
"GO:0000387"	"BP"	"GO:0000387"	"spliceosomal snRNP assembly"	"10/891"	"52/18888"	0.192307692307692	4.07666407666408	4.94319446012124	0.000134979545460385	0.0040773131663206	0.00344710532223177	"SNRPF/SNRPB/SNRPD3/SNRPE/SNRPD2/STRAP/SNRPD1/SNRPG/PRPF6/CLNS1A"	10
"GO:0060326"	"BP"	"GO:0060326"	"cell chemotaxis"	"31/891"	"322/18888"	0.0962732919254658	2.04086412782065	4.19163142825294	0.000139633998653986	0.00419723372424628	0.00354849041987038	"S100A8/CORO1A/ANXA1/JAML/RAC2/RPS19/S100A12/DDT/RPL13A/CKLF/LYST/LGALS3/C1QBP/CCR2/S100A9/TREM1/PPIA/GPSM3/HMGB2/CXCR4/PPIB/FLT1/ADAM8/CREB3/PLA2G7/TNFSF14/CCR5/CCL20/ITGB2/FPR2/XCR1"	31
"GO:0072679"	"BP"	"GO:0072679"	"thymocyte migration"	"4/891"	"7/18888"	0.571428571428571	12.1135161135161	6.5434726461599	0.000153540724993954	0.00452649868107177	0.00382686270544143	"CORO1A/CCR2/ADAM8/CCL20"	4
"GO:0097292"	"BP"	"GO:0097292"	"XMP metabolic process"	"4/891"	"7/18888"	0.571428571428571	12.1135161135161	6.5434726461599	0.000153540724993954	0.00452649868107177	0.00382686270544143	"ATIC/PAICS/ADSL/IMPDH2"	4
"GO:0097293"	"BP"	"GO:0097293"	"XMP biosynthetic process"	"4/891"	"7/18888"	0.571428571428571	12.1135161135161	6.5434726461599	0.000153540724993954	0.00452649868107177	0.00382686270544143	"ATIC/PAICS/ADSL/IMPDH2"	4
"GO:0097294"	"BP"	"GO:0097294"	"'de novo' XMP biosynthetic process"	"4/891"	"7/18888"	0.571428571428571	12.1135161135161	6.5434726461599	0.000153540724993954	0.00452649868107177	0.00382686270544143	"ATIC/PAICS/ADSL/IMPDH2"	4
"GO:1904356"	"BP"	"GO:1904356"	"regulation of telomere maintenance via telomere lengthening"	"11/891"	"63/18888"	0.174603174603175	3.70135214579659	4.77863949578957	0.000156954402382413	0.0046049971072199	0.00389322806211728	"HNRNPA1/CCT8/CCT5/CCT2/CCT6A/CCT3/HNRNPC/XRCC5/HNRNPA2B1/CCT7/GCH1"	11
"GO:0072593"	"BP"	"GO:0072593"	"reactive oxygen species metabolic process"	"25/891"	"238/18888"	0.105042016806723	2.22674928557282	4.2376507205113	0.000158244320431217	0.00462073415659153	0.00390653272242478	"GSTP1/CD36/CYBA/TXN/PARK7/NCF2/RAC2/EIF6/ACP5/RAB27A/VDAC1/STK17A/NDUFA13/FYN/TSPO/G6PD/CYP1B1/SLC25A33/CAT/IFI6/GCH1/ITGB2/FPR2/TRAP1/PRDX2"	25
"GO:0071346"	"BP"	"GO:0071346"	"cellular response to type II interferon"	"16/891"	"120/18888"	0.133333333333333	2.82648709315376	4.46599792661935	0.0001638418799149	0.00476150904093918	0.00402554880808622	"VIM/ACTG1/RPL13A/RAB7B/GAPDH/GBP1/ACTR3/IRF1/CDC42/CDC37/CCL20/CASP1/CDC42EP2/GBP2/SYNCRIP/GSN"	16
"GO:0002446"	"BP"	"GO:0002446"	"neutrophil mediated immunity"	"8/891"	"35/18888"	0.228571428571429	4.84540644540645	5.06647987816566	0.00017939668898589	0.00518896460783716	0.00438693492182477	"STXBP2/MYD88/PRAM1/WDR1/TREM1/SPI1/ITGB2/DNASE1L3"	8
"GO:0019674"	"BP"	"GO:0019674"	"NAD metabolic process"	"11/891"	"64/18888"	0.171875	3.64351851851852	4.7134257583251	0.00018156457235045	0.00522701388569465	0.00441910313232501	"ENO1/PKM/PGK1/PGAM1/TPI1/LDHB/IDO1/KYNU/PFKP/MDH1/MDH2"	11
"GO:0043254"	"BP"	"GO:0043254"	"regulation of protein-containing complex assembly"	"37/891"	"418/18888"	0.0885167464114833	1.87643580945016	4.03176388869622	0.00018718065138479	0.00536351287052117	0.00453450422070875	"LCP1/COTL1/CORO1A/CD36/RPS3/PARK7/VASP/BID/RPL13A/ARPC3/LGALS3/CAPG/MYD88/MYADM/ARPC2/BRK1/TPPP3/ADD3/MSN/DNAJC15/PSMC6/CDC42/TWF2/ARPC5/RHOC/PAK1/VDAC2/NRG1/SVIL/CYFIP2/CDC42EP2/GBP2/SAR1A/GSN/MTPN/HAUS1/TRABD2A"	37
"GO:0006635"	"BP"	"GO:0006635"	"fatty acid beta-oxidation"	"12/891"	"75/18888"	0.16	3.39178451178451	4.61789375783644	0.00018970003829845	0.0054104215574237	0.00457416249018294	"ACAA1/HSD17B10/ACADVL/DECR1/ACAA2/ECH1/HADHA/ECHS1/ETFA/ETFB/ACADM/CPT1A"	12
